Bus,BasekV,Node1,Magnitude1,Angle1,pu1,Node2,Magnitude2,Angle2,pu2,Node3,Magnitude3,Angle3,pu3
"X_825_2",0.415,2,236.422,-155.2,0.98673,0,0,0,0,0,0,0,0
"X_825_3",0.415,2,236.422,-155.2,0.98673,0,0,0,0,0,0,0,0
"X_14868",0.415,3,239.69,85.4,1.0004,0,0,0,0,0,0,0,0
"X_14868_1",0.415,3,239.076,85.4,0.99781,0,0,0,0,0,0,0,0
"X_855",0.415,3,238.088,85.1,0.99369,0,0,0,0,0,0,0,0
"X_855_1",0.415,3,237.496,85.1,0.99122,0,0,0,0,0,0,0,0
"X_855_2",0.415,3,237.496,85.1,0.99122,0,0,0,0,0,0,0,0
"X_855_3",0.415,3,237.496,85.1,0.99122,0,0,0,0,0,0,0,0
"X_855_4",0.415,3,237.496,85.1,0.99122,0,0,0,0,0,0,0,0
"X_62233",0.415,3,237.03,85.0,0.98927,0,0,0,0,0,0,0,0
"X_62233_1",0.415,3,236.494,85.0,0.98703,0,0,0,0,0,0,0,0
"X_62233_2",0.415,3,236.494,85.0,0.98703,0,0,0,0,0,0,0,0
"X_62233_3",0.415,3,236.494,85.0,0.98703,0,0,0,0,0,0,0,0
"X_1144257",0.415,3,238.942,85.3,0.99725,0,0,0,0,0,0,0,0
"X_1144257_1",0.415,3,238.341,85.3,0.99475,0,0,0,0,0,0,0,0
"X_94744",0.415,1,234.677,-34.5,0.97945,0,0,0,0,0,0,0,0
"X_94744_1",0.415,1,233.968,-34.5,0.97649,0,0,0,0,0,0,0,0
"X_6594",0.415,2,237.351,-154.9,0.99061,0,0,0,0,0,0,0,0
"X_6594_1",0.415,2,236.764,-154.9,0.98816,0,0,0,0,0,0,0,0
"X_6594_2",0.415,2,236.764,-154.9,0.98816,0,0,0,0,0,0,0,0
"X_6594_3",0.415,2,236.764,-154.9,0.98816,0,0,0,0,0,0,0,0
"X_15009",0.415,2,234.923,-155.2,0.98048,0,0,0,0,0,0,0,0
"X_15009_1",0.415,2,234.894,-155.2,0.98036,0,0,0,0,0,0,0,0
"X_28222",0.415,3,239.88,85.3,1.0012,0,0,0,0,0,0,0,0
"X_28222_1",0.415,3,239.077,85.3,0.99781,0,0,0,0,0,0,0,0
"X_28222_2",0.415,3,239.077,85.3,0.99781,0,0,0,0,0,0,0,0
"X_63681",0.415,1,238.53,-34.4,0.99553,0,0,0,0,0,0,0,0
"X_63681_1",0.415,1,238.051,-34.4,0.99353,0,0,0,0,0,0,0,0
"X_63681_2",0.415,1,238.051,-34.4,0.99353,0,0,0,0,0,0,0,0
"X_63681_3",0.415,1,238.051,-34.4,0.99353,0,0,0,0,0,0,0,0
"X_6574",0.415,2,232.203,-155.4,0.96912,0,0,0,0,0,0,0,0
"X_6574_1",0.415,2,231.868,-155.4,0.96773,0,0,0,0,0,0,0,0
"X_8101",0.415,1,235.64,-34.6,0.98347,0,0,0,0,0,0,0,0
"X_8101_1",0.415,1,234.995,-34.6,0.98078,0,0,0,0,0,0,0,0
"X_8101_2",0.415,1,234.995,-34.6,0.98078,0,0,0,0,0,0,0,0
"X_8101_3",0.415,1,234.995,-34.6,0.98078,0,0,0,0,0,0,0,0
"X_807",0.415,2,236.94,-155.1,0.9889,0,0,0,0,0,0,0,0
"X_807_1",0.415,2,236.201,-155.1,0.98581,0,0,0,0,0,0,0,0
"X_807_2",0.415,2,236.201,-155.1,0.98581,0,0,0,0,0,0,0,0
"X_807_3",0.415,2,236.201,-155.1,0.98581,0,0,0,0,0,0,0,0
"X_74443",0.415,1,234.187,-35.3,0.9774,0,0,0,0,0,0,0,0
"X_74443_1",0.415,1,233.269,-35.2,0.97357,0,0,0,0,0,0,0,0
"X_74443_2",0.415,1,233.269,-35.2,0.97357,0,0,0,0,0,0,0,0
"X_74443_3",0.415,1,233.269,-35.2,0.97357,0,0,0,0,0,0,0,0
"X_28288",0.415,2,233.519,-155.5,0.97462,0,0,0,0,0,0,0,0
"X_28288_1",0.415,2,233.054,-155.5,0.97268,0,0,0,0,0,0,0,0
"X_28288_2",0.415,2,233.054,-155.5,0.97268,0,0,0,0,0,0,0,0
"X_28288_3",0.415,2,233.054,-155.5,0.97268,0,0,0,0,0,0,0,0
"X_28288_4",0.415,2,233.054,-155.5,0.97268,0,0,0,0,0,0,0,0
"X_839",0.415,3,240.128,85.4,1.0022,0,0,0,0,0,0,0,0
"X_839_1",0.415,3,239.639,85.4,1.0002,0,0,0,0,0,0,0,0
"X_14872",0.415,3,239.07,85.2,0.99779,0,0,0,0,0,0,0,0
"X_14872_1",0.415,3,238.393,85.2,0.99496,0,0,0,0,0,0,0,0
"X_14872_2",0.415,3,238.393,85.2,0.99496,0,0,0,0,0,0,0,0
"X_62264",0.415,2,236.584,-155.0,0.98741,0,0,0,0,0,0,0,0
"X_62264_1",0.415,2,235.8,-154.9,0.98414,0,0,0,0,0,0,0,0
"X_62264_2",0.415,2,235.8,-154.9,0.98414,0,0,0,0,0,0,0,0
"X_62307",0.415,2,237.909,-154.8,0.99294,0,0,0,0,0,0,0,0
"X_62307_1",0.415,2,237.057,-154.7,0.98939,0,0,0,0,0,0,0,0
"X_21653",0.415,1,238.383,-34.3,0.99492,0,0,0,0,0,0,0,0
"X_21653_1",0.415,1,237.846,-34.3,0.99268,0,0,0,0,0,0,0,0
"X_39599",0.415,2,234.857,-155.4,0.9802,0,0,0,0,0,0,0,0
"X_39599_1",0.415,2,234.264,-155.4,0.97773,0,0,0,0,0,0,0,0
"X_39599_2",0.415,2,234.264,-155.4,0.97773,0,0,0,0,0,0,0,0
"X_8147",0.415,1,235.469,-34.6,0.98276,0,0,0,0,0,0,0,0
"X_8147_1",0.415,1,235.028,-34.6,0.98092,0,0,0,0,0,0,0,0
"X_8147_2",0.415,1,235.028,-34.6,0.98092,0,0,0,0,0,0,0,0
"X_8147_3",0.415,1,235.028,-34.6,0.98092,0,0,0,0,0,0,0,0
"X_94733",0.415,2,231.611,-155.9,0.96666,0,0,0,0,0,0,0,0
"X_94733_1",0.415,2,231.009,-155.9,0.96414,0,0,0,0,0,0,0,0
"X_94733_2",0.415,2,231.009,-155.9,0.96414,0,0,0,0,0,0,0,0
"X_94733_3",0.415,2,231.009,-155.9,0.96414,0,0,0,0,0,0,0,0
"X_94733_4",0.415,2,231.009,-155.9,0.96414,0,0,0,0,0,0,0,0
"X_94733_5",0.415,2,231.009,-155.9,0.96414,0,0,0,0,0,0,0,0
"X_63676",0.415,1,239.561,-34.2,0.99983,0,0,0,0,0,0,0,0
"X_63676_1",0.415,1,239.23,-34.2,0.99845,0,0,0,0,0,0,0,0
"X_8132",0.415,1,238.479,-34.3,0.99532,0,0,0,0,0,0,0,0
"X_8132_1",0.415,1,238.085,-34.3,0.99368,0,0,0,0,0,0,0,0
"X_63717",0.415,3,238.695,85.3,0.99622,0,0,0,0,0,0,0,0
"X_63717_1",0.415,3,237.977,85.3,0.99323,0,0,0,0,0,0,0,0
"X_816",0.415,2,238.772,-154.8,0.99654,0,0,0,0,0,0,0,0
"X_816_1",0.415,2,238.321,-154.8,0.99466,0,0,0,0,0,0,0,0
"X_8072",0.415,2,236.281,-155.2,0.98615,0,0,0,0,0,0,0,0
"X_8072_1",0.415,2,235.8,-155.2,0.98414,0,0,0,0,0,0,0,0
"X_63715",0.415,1,236.975,-34.6,0.98904,0,0,0,0,0,0,0,0
"X_63715_1",0.415,1,236.413,-34.6,0.9867,0,0,0,0,0,0,0,0
"X_63715_2",0.415,1,236.413,-34.6,0.9867,0,0,0,0,0,0,0,0
"X_63715_3",0.415,1,236.413,-34.6,0.9867,0,0,0,0,0,0,0,0
"X_52519",0.415,2,233.579,-155.6,0.97487,0,0,0,0,0,0,0,0
"X_52519_1",0.415,2,233.156,-155.6,0.9731,0,0,0,0,0,0,0,0
"X_52519_2",0.415,2,233.156,-155.6,0.9731,0,0,0,0,0,0,0,0
"X_52519_3",0.415,2,233.156,-155.6,0.9731,0,0,0,0,0,0,0,0
"X_52524",0.415,1,237.611,-34.4,0.9917,0,0,0,0,0,0,0,0
"X_52524_1",0.415,1,236.954,-34.4,0.98896,0,0,0,0,0,0,0,0
"X_52524_2",0.415,1,236.954,-34.4,0.98896,0,0,0,0,0,0,0,0
"X_63665",0.415,1,237.575,-34.5,0.99155,0,0,0,0,0,0,0,0
"X_63665_1",0.415,1,236.838,-34.5,0.98847,0,0,0,0,0,0,0,0
"X_63665_2",0.415,1,236.838,-34.5,0.98847,0,0,0,0,0,0,0,0
"X_797",0.415,2,238.018,-154.9,0.99339,0,0,0,0,0,0,0,0
"X_797_1",0.415,2,237.606,-154.9,0.99168,0,0,0,0,0,0,0,0
"X_797_2",0.415,2,237.606,-154.9,0.99168,0,0,0,0,0,0,0,0
"X_1012408",0.415,3,238.653,85.2,0.99604,0,0,0,0,0,0,0,0
"X_1012408_1",0.415,3,237.85,85.2,0.99269,0,0,0,0,0,0,0,0
"X_88656",0.415,3,234.329,84.6,0.978,0,0,0,0,0,0,0,0
"X_88656_1",0.415,3,233.798,84.7,0.97579,0,0,0,0,0,0,0,0
"X_88656_2",0.415,3,233.798,84.7,0.97579,0,0,0,0,0,0,0,0
"X_69624",0.415,2,233.768,-155.5,0.97566,0,0,0,0,0,0,0,0
"X_69624_1",0.415,2,232.943,-155.5,0.97221,0,0,0,0,0,0,0,0
"X_62303",0.415,3,235.047,84.7,0.981,0,0,0,0,0,0,0,0
"X_62303_1",0.415,3,234.444,84.8,0.97848,0,0,0,0,0,0,0,0
"X_62303_2",0.415,3,234.444,84.8,0.97848,0,0,0,0,0,0,0,0
"X_62303_3",0.415,3,234.444,84.8,0.97848,0,0,0,0,0,0,0,0
"X_826",0.415,2,236.919,-155.1,0.98881,0,0,0,0,0,0,0,0
"X_826_1",0.415,2,236.196,-155.0,0.98579,0,0,0,0,0,0,0,0
"X_826_2",0.415,2,236.196,-155.0,0.98579,0,0,0,0,0,0,0,0
"X_62296",0.415,2,235.256,-155.4,0.98187,0,0,0,0,0,0,0,0
"X_62296_1",0.415,2,234.811,-155.4,0.98001,0,0,0,0,0,0,0,0
"X_8144",0.415,1,233.698,-34.9,0.97537,0,0,0,0,0,0,0,0
"X_8144_1",0.415,1,232.784,-34.9,0.97155,0,0,0,0,0,0,0,0
"X_8144_2",0.415,1,232.784,-34.9,0.97155,0,0,0,0,0,0,0,0
"X_8144_3",0.415,1,232.784,-34.9,0.97155,0,0,0,0,0,0,0,0
"X_8144_4",0.415,1,232.784,-34.9,0.97155,0,0,0,0,0,0,0,0
"X_69628",0.415,1,235.825,-34.4,0.98424,0,0,0,0,0,0,0,0
"X_69628_1",0.415,1,235.57,-34.4,0.98318,0,0,0,0,0,0,0,0
"X_69628_2",0.415,1,235.57,-34.4,0.98318,0,0,0,0,0,0,0,0
"X_69628_3",0.415,1,235.57,-34.4,0.98318,0,0,0,0,0,0,0,0
"X_46386",0.415,2,236.967,-154.9,0.98901,0,0,0,0,0,0,0,0
"X_46386_1",0.415,2,236.36,-154.9,0.98647,0,0,0,0,0,0,0,0
"X_46386_2",0.415,2,236.36,-154.9,0.98647,0,0,0,0,0,0,0,0
"X_799",0.415,2,238.375,-154.8,0.99489,0,0,0,0,0,0,0,0
"X_799_1",0.415,2,237.989,-154.8,0.99328,0,0,0,0,0,0,0,0
"X_799_2",0.415,2,237.989,-154.8,0.99328,0,0,0,0,0,0,0,0
"X_74437",0.415,3,233.659,84.6,0.9752,0,0,0,0,0,0,0,0
"X_74437_1",0.415,3,233.017,84.6,0.97252,0,0,0,0,0,0,0,0
"X_74437_2",0.415,3,233.017,84.6,0.97252,0,0,0,0,0,0,0,0
"X_74437_3",0.415,3,233.017,84.6,0.97252,0,0,0,0,0,0,0,0
"X_74437_4",0.415,3,233.017,84.6,0.97252,0,0,0,0,0,0,0,0
"X_39579",0.415,2,231.637,-155.9,0.96677,0,0,0,0,0,0,0,0
"X_39579_1",0.415,2,231.089,-155.9,0.96448,0,0,0,0,0,0,0,0
"X_39579_2",0.415,2,231.089,-155.9,0.96448,0,0,0,0,0,0,0,0
"X_39579_3",0.415,2,231.089,-155.9,0.96448,0,0,0,0,0,0,0,0
"X_39579_4",0.415,2,231.089,-155.9,0.96448,0,0,0,0,0,0,0,0
"X_89781",0.415,3,234.883,84.7,0.98031,0,0,0,0,0,0,0,0
"X_89781_1",0.415,3,233.906,84.7,0.97624,0,0,0,0,0,0,0,0
"X_89781_2",0.415,3,233.906,84.7,0.97624,0,0,0,0,0,0,0,0
"X_89824",0.415,1,235.551,-34.4,0.9831,0,0,0,0,0,0,0,0
"X_89824_1",0.415,1,235.257,-34.4,0.98187,0,0,0,0,0,0,0,0
"X_89824_2",0.415,1,235.257,-34.4,0.98187,0,0,0,0,0,0,0,0
"X_89824_3",0.415,1,235.257,-34.4,0.98187,0,0,0,0,0,0,0,0
"X_8165",0.415,3,238.153,85.2,0.99396,0,0,0,0,0,0,0,0
"X_8165_1",0.415,3,237.57,85.2,0.99153,0,0,0,0,0,0,0,0
"X_8165_2",0.415,3,237.57,85.2,0.99153,0,0,0,0,0,0,0,0
"X_28270",0.415,3,238.93,85.3,0.9972,0,0,0,0,0,0,0,0
"X_28270_1",0.415,3,238.728,85.3,0.99636,0,0,0,0,0,0,0,0
"X_28270_2",0.415,3,238.728,85.3,0.99636,0,0,0,0,0,0,0,0
"X_8198",0.415,2,232.21,-155.5,0.96916,0,0,0,0,0,0,0,0
"X_8198_1",0.415,2,231.539,-155.5,0.96636,0,0,0,0,0,0,0,0
"X_8198_2",0.415,2,231.539,-155.5,0.96636,0,0,0,0,0,0,0,0
"X_829",0.415,2,236.865,-155.2,0.98858,0,0,0,0,0,0,0,0
"X_829_1",0.415,2,236.342,-155.2,0.9864,0,0,0,0,0,0,0,0
"X_829_2",0.415,2,236.342,-155.2,0.9864,0,0,0,0,0,0,0,0
"X_829_3",0.415,2,236.342,-155.2,0.9864,0,0,0,0,0,0,0,0
"X_39754",0.415,2,226.993,-156.2,0.94738,0,0,0,0,0,0,0,0
"X_39754_1",0.415,2,225.926,-156.2,0.94293,0,0,0,0,0,0,0,0
"X_39754_2",0.415,2,225.926,-156.2,0.94293,0,0,0,0,0,0,0,0
"X_39754_3",0.415,2,225.926,-156.2,0.94293,0,0,0,0,0,0,0,0
"X_44577",0.415,3,236.332,84.9,0.98636,0,0,0,0,0,0,0,0
"X_44577_1",0.415,3,235.793,85.0,0.98411,0,0,0,0,0,0,0,0
"X_44577_2",0.415,3,235.793,85.0,0.98411,0,0,0,0,0,0,0,0
"X_39620",0.415,2,231.863,-155.9,0.96771,0,0,0,0,0,0,0,0
"X_39620_1",0.415,2,231.088,-155.9,0.96447,0,0,0,0,0,0,0,0
"X_39620_2",0.415,2,231.088,-155.9,0.96447,0,0,0,0,0,0,0,0
"X_39620_3",0.415,2,231.088,-155.9,0.96447,0,0,0,0,0,0,0,0
"X_39620_4",0.415,2,231.088,-155.9,0.96447,0,0,0,0,0,0,0,0
"X_62311",0.415,3,233.166,84.4,0.97315,0,0,0,0,0,0,0,0
"X_62311_1",0.415,3,232.424,84.4,0.97005,0,0,0,0,0,0,0,0
"X_62311_2",0.415,3,232.424,84.4,0.97005,0,0,0,0,0,0,0,0
"X_62311_3",0.415,3,232.424,84.4,0.97005,0,0,0,0,0,0,0,0
"X_62311_4",0.415,3,232.424,84.4,0.97005,0,0,0,0,0,0,0,0
"X_63643",0.415,2,239.841,-154.5,1.001,0,0,0,0,0,0,0,0
"X_63643_1",0.415,2,239.455,-154.5,0.99939,0,0,0,0,0,0,0,0
"X_63643_2",0.415,2,239.455,-154.5,0.99939,0,0,0,0,0,0,0,0
"X_21655",0.415,1,238.16,-34.4,0.99399,0,0,0,0,0,0,0,0
"X_21655_1",0.415,1,237.816,-34.4,0.99255,0,0,0,0,0,0,0,0
"X_21655_2",0.415,1,237.816,-34.4,0.99255,0,0,0,0,0,0,0,0
"X_74420",0.415,2,238.815,-154.7,0.99672,0,0,0,0,0,0,0,0
"X_74420_1",0.415,2,238.732,-154.7,0.99637,0,0,0,0,0,0,0,0
"X_63661",0.415,2,238.199,-154.9,0.99415,0,0,0,0,0,0,0,0
"X_63661_1",0.415,2,237.777,-154.9,0.99239,0,0,0,0,0,0,0,0
"X_63661_2",0.415,2,237.777,-154.9,0.99239,0,0,0,0,0,0,0,0
"X_63661_3",0.415,2,237.777,-154.9,0.99239,0,0,0,0,0,0,0,0
"X_63661_4",0.415,2,237.777,-154.9,0.99239,0,0,0,0,0,0,0,0
"X_46398",0.415,3,234.709,84.7,0.97958,0,0,0,0,0,0,0,0
"X_46398_1",0.415,3,233.895,84.7,0.97619,0,0,0,0,0,0,0,0
"X_46398_2",0.415,3,233.895,84.7,0.97619,0,0,0,0,0,0,0,0
"X_14992",0.415,2,231.135,-155.6,0.96467,0,0,0,0,0,0,0,0
"X_14992_1",0.415,2,230.555,-155.6,0.96225,0,0,0,0,0,0,0,0
"X_14992_2",0.415,2,230.555,-155.6,0.96225,0,0,0,0,0,0,0,0
"X_62236",0.415,3,235.433,84.8,0.98261,0,0,0,0,0,0,0,0
"X_62236_1",0.415,3,234.802,84.8,0.97997,0,0,0,0,0,0,0,0
"X_62236_2",0.415,3,234.802,84.8,0.97997,0,0,0,0,0,0,0,0
"X_62236_3",0.415,3,234.802,84.8,0.97997,0,0,0,0,0,0,0,0
"X_44580",0.415,2,238.083,-154.7,0.99367,0,0,0,0,0,0,0,0
"X_44580_1",0.415,2,237.564,-154.7,0.9915,0,0,0,0,0,0,0,0
"X_8193",0.415,1,238.101,-34.2,0.99374,0,0,0,0,0,0,0,0
"X_8193_1",0.415,1,237.584,-34.2,0.99158,0,0,0,0,0,0,0,0
"X_14880",0.415,1,238.997,-34.2,0.99748,0,0,0,0,0,0,0,0
"X_14880_1",0.415,1,238.454,-34.2,0.99521,0,0,0,0,0,0,0,0
"X_8121",0.415,3,238.61,85.2,0.99587,0,0,0,0,0,0,0,0
"X_8121_1",0.415,3,237.983,85.2,0.99325,0,0,0,0,0,0,0,0
"X_8121_2",0.415,3,237.983,85.2,0.99325,0,0,0,0,0,0,0,0
"X_8121_3",0.415,3,237.983,85.2,0.99325,0,0,0,0,0,0,0,0
"X_8121_4",0.415,3,237.983,85.2,0.99325,0,0,0,0,0,0,0,0
"X_8159",0.415,1,237.591,-34.3,0.99161,0,0,0,0,0,0,0,0
"X_8159_1",0.415,1,237.09,-34.3,0.98952,0,0,0,0,0,0,0,0
"X_14830",0.415,3,239.386,85.1,0.99911,0,0,0,0,0,0,0,0
"X_14830_1",0.415,3,238.572,85.1,0.99571,0,0,0,0,0,0,0,0
"X_14830_2",0.415,3,238.572,85.1,0.99571,0,0,0,0,0,0,0,0
"X_1023345",0.415,1,237.841,-34.7,0.99266,0,0,0,0,0,0,0,0
"X_1023345_1",0.415,1,237.595,-34.7,0.99163,0,0,0,0,0,0,0,0
"X_28267",0.415,3,237.029,85.0,0.98927,0,0,0,0,0,0,0,0
"X_28267_1",0.415,3,236.28,85.1,0.98614,0,0,0,0,0,0,0,0
"X_28230",0.415,1,236.845,-34.6,0.9885,0,0,0,0,0,0,0,0
"X_28230_1",0.415,1,236.434,-34.6,0.98678,0,0,0,0,0,0,0,0
"X_28230_2",0.415,1,236.434,-34.6,0.98678,0,0,0,0,0,0,0,0
"X_28230_3",0.415,1,236.434,-34.6,0.98678,0,0,0,0,0,0,0,0
"X_28230_4",0.415,1,236.434,-34.6,0.98678,0,0,0,0,0,0,0,0
"X_793",0.415,2,236.999,-155.1,0.98914,0,0,0,0,0,0,0,0
"X_793_1",0.415,2,236.494,-155.0,0.98703,0,0,0,0,0,0,0,0
"X_793_2",0.415,2,236.494,-155.0,0.98703,0,0,0,0,0,0,0,0
"X_793_3",0.415,2,236.494,-155.0,0.98703,0,0,0,0,0,0,0,0
"X_39598",0.415,1,235.559,-34.5,0.98313,0,0,0,0,0,0,0,0
"X_39598_1",0.415,1,234.821,-34.5,0.98005,0,0,0,0,0,0,0,0
"X_39598_2",0.415,1,234.821,-34.5,0.98005,0,0,0,0,0,0,0,0
"X_14829",0.415,2,235.395,-155.5,0.98245,0,0,0,0,0,0,0,0
"X_14829_1",0.415,2,234.907,-155.4,0.98041,0,0,0,0,0,0,0,0
"X_14829_2",0.415,2,234.907,-155.4,0.98041,0,0,0,0,0,0,0,0
"X_14829_3",0.415,2,234.907,-155.4,0.98041,0,0,0,0,0,0,0,0
"X_63719",0.415,3,237.724,85.1,0.99217,0,0,0,0,0,0,0,0
"X_63719_1",0.415,3,237.336,85.1,0.99055,0,0,0,0,0,0,0,0
"X_63719_2",0.415,3,237.336,85.1,0.99055,0,0,0,0,0,0,0,0
"X_63719_3",0.415,3,237.336,85.1,0.99055,0,0,0,0,0,0,0,0
"X_63719_4",0.415,3,237.336,85.1,0.99055,0,0,0,0,0,0,0,0
"X_63719_5",0.415,3,237.336,85.1,0.99055,0,0,0,0,0,0,0,0
"X_46388",0.415,2,235.827,-155.1,0.98425,0,0,0,0,0,0,0,0
"X_46388_1",0.415,2,235.289,-155.1,0.98201,0,0,0,0,0,0,0,0
"X_46388_2",0.415,2,235.289,-155.1,0.98201,0,0,0,0,0,0,0,0
"X_46388_3",0.415,2,235.289,-155.1,0.98201,0,0,0,0,0,0,0,0
"X_46388_4",0.415,2,235.289,-155.1,0.98201,0,0,0,0,0,0,0,0
"X_785",0.415,1,240.885,-33.9,1.0054,0,0,0,0,0,0,0,0
"X_785_1",0.415,1,240.393,-33.9,1.0033,0,0,0,0,0,0,0,0
"X_39624",0.415,2,235.064,-155.5,0.98107,0,0,0,0,0,0,0,0
"X_39624_1",0.415,2,234.362,-155.4,0.97814,0,0,0,0,0,0,0,0
"X_39624_2",0.415,2,234.362,-155.4,0.97814,0,0,0,0,0,0,0,0
"X_39624_3",0.415,2,234.362,-155.4,0.97814,0,0,0,0,0,0,0,0
"X_39624_4",0.415,2,234.362,-155.4,0.97814,0,0,0,0,0,0,0,0
"X_28251",0.415,1,238.771,-34.3,0.99654,0,0,0,0,0,0,0,0
"X_28251_1",0.415,1,238.222,-34.3,0.99425,0,0,0,0,0,0,0,0
"X_28251_2",0.415,1,238.222,-34.3,0.99425,0,0,0,0,0,0,0,0
"X_94729",0.415,3,240.117,85.4,1.0022,0,0,0,0,0,0,0,0
"X_94729_1",0.415,3,239.974,85.4,1.0016,0,0,0,0,0,0,0,0
"X_63708",0.415,3,239.864,85.3,1.0011,0,0,0,0,0,0,0,0
"X_63708_1",0.415,3,238.931,85.3,0.99721,0,0,0,0,0,0,0,0
"X_857",0.415,3,237.584,85.1,0.99158,0,0,0,0,0,0,0,0
"X_857_1",0.415,3,237.144,85.1,0.98975,0,0,0,0,0,0,0,0
"X_857_2",0.415,3,237.144,85.1,0.98975,0,0,0,0,0,0,0,0
"X_857_3",0.415,3,237.144,85.1,0.98975,0,0,0,0,0,0,0,0
"X_857_4",0.415,3,237.144,85.1,0.98975,0,0,0,0,0,0,0,0
"X_69490",0.415,2,236.169,-155.2,0.98568,0,0,0,0,0,0,0,0
"X_69490_1",0.415,2,235.779,-155.2,0.98405,0,0,0,0,0,0,0,0
"X_63637",0.415,2,235.558,-155.3,0.98313,0,0,0,0,0,0,0,0
"X_63637_1",0.415,2,234.789,-155.3,0.97992,0,0,0,0,0,0,0,0
"X_63637_2",0.415,2,234.789,-155.3,0.97992,0,0,0,0,0,0,0,0
"X_63637_3",0.415,2,234.789,-155.3,0.97992,0,0,0,0,0,0,0,0
"X_94726",0.415,2,230.677,-156.0,0.96276,0,0,0,0,0,0,0,0
"X_94726_1",0.415,2,229.986,-156.0,0.95987,0,0,0,0,0,0,0,0
"X_94726_2",0.415,2,229.986,-156.0,0.95987,0,0,0,0,0,0,0,0
"X_94726_3",0.415,2,229.986,-156.0,0.95987,0,0,0,0,0,0,0,0
"X_94726_4",0.415,2,229.986,-156.0,0.95987,0,0,0,0,0,0,0,0
"X_8117",0.415,1,236.707,-34.5,0.98793,0,0,0,0,0,0,0,0
"X_8117_1",0.415,1,236.24,-34.5,0.98597,0,0,0,0,0,0,0,0
"X_8117_2",0.415,1,236.24,-34.5,0.98597,0,0,0,0,0,0,0,0
"X_28277",0.415,3,238.699,85.2,0.99624,0,0,0,0,0,0,0,0
"X_28277_1",0.415,3,238.117,85.2,0.99381,0,0,0,0,0,0,0,0
"X_8152",0.415,1,237.305,-34.5,0.99042,0,0,0,0,0,0,0,0
"X_8152_1",0.415,1,236.681,-34.5,0.98781,0,0,0,0,0,0,0,0
"X_8152_2",0.415,1,236.681,-34.5,0.98781,0,0,0,0,0,0,0,0
"X_8152_3",0.415,1,236.681,-34.5,0.98781,0,0,0,0,0,0,0,0
"X_46389",0.415,2,236.186,-155.0,0.98575,0,0,0,0,0,0,0,0
"X_46389_1",0.415,2,235.702,-155.0,0.98373,0,0,0,0,0,0,0,0
"X_46389_2",0.415,2,235.702,-155.0,0.98373,0,0,0,0,0,0,0,0
"X_46389_3",0.415,2,235.702,-155.0,0.98373,0,0,0,0,0,0,0,0
"X_46389_4",0.415,2,235.702,-155.0,0.98373,0,0,0,0,0,0,0,0
"X_1010734",0.415,2,235.611,-155.4,0.98335,0,0,0,0,0,0,0,0
"X_1010734_1",0.415,2,234.949,-155.4,0.98059,0,0,0,0,0,0,0,0
"X_1010734_2",0.415,2,234.949,-155.4,0.98059,0,0,0,0,0,0,0,0
"X_1010734_3",0.415,2,234.949,-155.4,0.98059,0,0,0,0,0,0,0,0
"X_39734",0.415,1,232.788,-35.5,0.97157,0,0,0,0,0,0,0,0
"X_39734_1",0.415,1,231.802,-35.5,0.96745,0,0,0,0,0,0,0,0
"X_39734_2",0.415,1,231.802,-35.5,0.96745,0,0,0,0,0,0,0,0
"X_39734_3",0.415,1,231.802,-35.5,0.96745,0,0,0,0,0,0,0,0
"X_39734_4",0.415,1,231.802,-35.5,0.96745,0,0,0,0,0,0,0,0
"X_8133",0.415,1,238.475,-34.3,0.9953,0,0,0,0,0,0,0,0
"X_8133_1",0.415,1,238.079,-34.3,0.99365,0,0,0,0,0,0,0,0
"X_46404",0.415,3,235.436,84.9,0.98262,0,0,0,0,0,0,0,0
"X_46404_1",0.415,3,234.965,84.9,0.98066,0,0,0,0,0,0,0,0
"X_46404_2",0.415,3,234.965,84.9,0.98066,0,0,0,0,0,0,0,0
"X_21651",0.415,1,237.682,-34.4,0.99199,0,0,0,0,0,0,0,0
"X_21651_1",0.415,1,237.236,-34.4,0.99013,0,0,0,0,0,0,0,0
"X_21651_2",0.415,1,237.236,-34.4,0.99013,0,0,0,0,0,0,0,0
"X_8096",0.415,2,235.987,-155.4,0.98492,0,0,0,0,0,0,0,0
"X_8096_1",0.415,2,235.388,-155.4,0.98242,0,0,0,0,0,0,0,0
"X_8096_2",0.415,2,235.388,-155.4,0.98242,0,0,0,0,0,0,0,0
"X_8096_3",0.415,2,235.388,-155.4,0.98242,0,0,0,0,0,0,0,0
"X_8096_4",0.415,2,235.388,-155.4,0.98242,0,0,0,0,0,0,0,0
"X_8096_5",0.415,2,235.388,-155.4,0.98242,0,0,0,0,0,0,0,0
"X_14846",0.415,3,241.407,85.4,1.0075,0,0,0,0,0,0,0,0
"X_14846_1",0.415,3,240.821,85.4,1.0051,0,0,0,0,0,0,0,0
"X_52531",0.415,3,235.688,84.8,0.98367,0,0,0,0,0,0,0,0
"X_52531_1",0.415,3,234.607,84.8,0.97916,0,0,0,0,0,0,0,0
"X_52531_2",0.415,3,234.607,84.8,0.97916,0,0,0,0,0,0,0,0
"X_52531_3",0.415,3,234.607,84.8,0.97916,0,0,0,0,0,0,0,0
"X_8123",0.415,3,236.335,84.8,0.98637,0,0,0,0,0,0,0,0
"X_8123_1",0.415,3,234.926,84.9,0.98049,0,0,0,0,0,0,0,0
